YY1,WGT,INCOME,WAGEINC,NORMINC,IRAKH,THRIFT,RETQLIQ,EDN_INST,DEBT,NETWORTH,ASSET,FIN,CCBAL,DCPLANCJ,AGE,AGECL,HHSEX,MARRIED,KIDS,EDUC,EDCL,RACECL4,LF,HRETQLIQ,ANYPEN,DBPLANCJ,HEDN_INST,NWCAT,INCCAT,has_student_debt,has_ira,has_retirement,age_group,educ_group,race_group,income_group,nw_group,is_married,is_female,in_labor_force,debt_to_income
3472,6139.45254872,315410.070144,0.0,315410.070144,800000.0,0.0,800000.0,0.0,0.0,2997420.0,2997420.0,1813420.0,0.0,0.0,74,5,1,1,0,14,4,1,0,1,1,1,0,5,6,0,1,1,65-74,College degree+,White non-Hispanic,Top 10%,Top 10%,1,0,0,0.0
3473,2006.44970484,55126.503006,22699.148297,55126.503006,0.0,0.0,0.0,0.0,0.0,10000.0,10000.0,10000.0,0.0,0.0,70,5,1,1,0,1,1,2,0,0,0,0,0,1,3,0,0,0,65-74,No HS diploma,Black/African-American,40-59.9%,Bottom 25%,1,0,0,0.0
3474,9092.043647,188294.83967800002,187646.292586,188294.83967800002,1200.0,0.0,1200.0,0.0,280000.0,532400.0,812400.0,103800.0,0.0,0.0,41,2,1,1,4,11,3,1,1,1,1,0,0,3,5,0,1,1,35-44,Some college,White non-Hispanic,80-89.9%,50-74.9%,1,0,1,0.0
3475,1904.8539869,252933.36672999998,144842.18437,252933.36672999998,20000.0,0.0,20000.0,0.0,588700.0,1909122.0,2497822.0,102822.0,0.0,0.0,37,2,1,1,2,12,4,1,1,1,0,0,0,4,6,0,1,1,35-44,College degree+,White non-Hispanic,Top 10%,75-89.9%,1,0,1,0.0
3476,12073.0879642,74582.915832,57288.32665299999,65935.621242,100.0,0.0,17100.0,54000.0,150000.0,21140.0,171140.0,20540.0,3200.0,0.0,39,2,2,2,0,13,4,4,1,1,1,0,1,1,3,1,1,1,35-44,College degree+,Other,40-59.9%,Bottom 25%,0,1,1,0.7240263993115587
3477,8455.47295858,109911.43787400001,51883.767535,78781.1773546,315000.0,0.0,315000.0,0.0,50000.0,552400.0,602400.0,371000.0,0.0,0.0,75,6,1,1,0,12,4,1,0,1,1,1,0,3,4,0,1,1,75+,College degree+,White non-Hispanic,60-79.9%,50-74.9%,1,0,0,0.0
3478,4372.57369952,199968.68737,199968.68737,199968.68737,0.0,3000.0,3000.0,0.0,103160.0,210540.0,313700.0,9900.0,700.0,1.0,52,3,1,1,2,8,2,1,1,1,1,0,0,3,5,0,0,1,45-54,HS diploma/GED,White non-Hispanic,80-89.9%,50-74.9%,1,0,1,0.0
3479,4071.4879619,15348.9478958,0.0,15348.9478958,0.0,0.0,0.0,0.0,260.0,239740.0,240000.0,0.0,260.0,0.0,83,6,2,2,1,-1,1,3,0,0,0,0,0,3,1,0,0,0,75+,No HS diploma,Hispanic,Bottom 20%,50-74.9%,0,1,0,0.0
3480,3014.1576048399997,37831.913828,37831.913828,43236.472946,0.0,1000.0,1000.0,0.0,406.0,1548.0,1954.0,1954.0,0.0,1.0,22,1,2,2,0,11,3,4,1,1,1,0,0,1,2,0,0,1,18-34,Some college,Other,20-39.9%,Bottom 25%,0,1,1,0.0
3481,7038.557942140001,29184.619238000003,0.0,29184.619238000003,19000.0,0.0,19000.0,0.0,0.0,604950.0,604950.0,149950.0,0.0,0.0,66,5,1,2,0,12,4,1,1,1,1,0,0,3,1,0,1,1,65-74,College degree+,White non-Hispanic,Bottom 20%,50-74.9%,0,0,1,0.0
3482,2437.2777190200004,50154.3086172,0.0,39561.3727454,80000.0,0.0,80000.0,0.0,3500.0,536500.0,540000.0,231800.0,0.0,0.0,55,4,2,2,0,8,2,4,1,1,0,0,0,3,2,0,1,1,55-64,HS diploma/GED,Other,20-39.9%,50-74.9%,0,1,1,0.0
3483,46.2875690882,9053717.43486,2161823.6473,9053717.43486,477800.0,0.0,477800.0,0.0,1500000.0,243112260.0,244612260.0,143116600.0,0.0,0.0,44,2,1,2,0,12,4,1,1,1,0,0,0,5,6,0,1,1,35-44,College degree+,White non-Hispanic,Top 10%,Top 10%,0,0,1,0.0
3484,9727.30644712,20321.142284399997,0.0,20537.324649,0.0,0.0,0.0,0.0,110000.0,611000.0,721000.0,21000.0,200.0,0.0,88,6,2,2,1,9,3,1,0,0,0,0,0,3,1,0,0,0,75+,Some college,White non-Hispanic,Bottom 20%,50-74.9%,0,1,0,0.0
3485,8470.0573262,17943.1362724,0.0,17943.1362724,0.0,0.0,0.0,0.0,20000.0,191836.0,211836.0,5476.0,0.0,0.0,67,5,1,2,0,5,1,1,0,0,1,1,0,2,1,0,0,0,65-74,No HS diploma,White non-Hispanic,Bottom 20%,25-49.9%,0,0,0,0.0
3486,3882.0985299400004,46263.0260522,27022.795590999995,46263.0260522,0.0,0.0,0.0,0.0,13400.0,28034.0,41434.0,54.0,0.0,0.0,57,4,1,1,2,8,2,2,1,0,1,0,0,1,2,0,0,0,55-64,HS diploma/GED,Black/African-American,20-39.9%,Bottom 25%,1,0,1,0.0
3487,468.189628192,1556513.0260400001,209048.34668999998,1556513.0260400001,0.0,0.0,0.0,150000.0,1045000.0,33932000.0,34977000.0,365000.0,75000.0,0.0,66,5,1,1,0,8,2,1,1,0,0,0,1,5,6,1,0,0,65-74,HS diploma/GED,White non-Hispanic,Top 10%,Top 10%,1,0,1,0.09636925453918123
3488,16550.752563399998,23780.06012,0.0,25941.883768,0.0,0.0,0.0,0.0,4650.0,85711.0,90361.0,15961.0,4650.0,0.0,79,6,1,1,0,9,3,1,0,0,1,1,0,2,1,0,0,0,75+,Some college,White non-Hispanic,Bottom 20%,25-49.9%,1,0,0,0.0
3489,3230.21741496,34589.178357,24860.971944,57288.32665299999,0.0,106000.0,106000.0,0.0,10000.0,102008.0,112008.0,112008.0,0.0,1.0,47,3,1,2,0,8,2,4,1,1,1,0,0,2,2,0,0,1,45-54,HS diploma/GED,Other,20-39.9%,25-49.9%,0,0,1,0.0
3490,5.0800807486799995,256301487.976,0.0,113549787.07460001,3688000.0,712800.0,4400800.0,0.0,125196000.0,1324973200.0,1450169200.0,336804000.0,0.0,1.0,64,4,1,1,0,12,4,1,1,1,1,1,0,5,6,0,1,1,55-64,College degree+,White non-Hispanic,Top 10%,Top 10%,1,0,1,0.0
3491,7900.229557299999,407719.939882,405341.93387,407719.939882,150000.0,2000000.0,2150000.0,0.0,258000.0,5030200.0,5288200.0,4210000.0,0.0,1.0,59,4,1,1,1,10,3,1,1,1,1,0,0,5,6,0,1,1,55-64,Some college,White non-Hispanic,Top 10%,Top 10%,1,0,1,0.0
3492,24406.8150478,70259.268537,70259.268537,70259.268537,0.0,0.0,0.0,4000.0,209000.0,84881.0,293881.0,1041.0,11000.0,0.0,31,1,1,1,4,10,3,1,1,0,0,0,1,2,3,1,0,0,18-34,Some college,White non-Hispanic,40-59.9%,25-49.9%,1,0,1,0.05693199037353366
3493,120.27864388399999,34970740.2304,0.0,2523929.10822,2118600.0,447200.0,2565800.0,0.0,0.0,54687322.0,54687322.0,16354682.0,0.0,1.0,70,5,1,1,0,14,4,1,1,1,1,0,0,5,6,0,1,1,65-74,College degree+,White non-Hispanic,Top 10%,Top 10%,1,0,1,0.0
3494,11920.014912,26374.248497200002,20537.324649,28752.254509,0.0,0.0,0.0,0.0,14900.0,-13586.0,1314.0,1314.0,14900.0,0.0,42,2,2,2,4,5,1,3,1,0,0,0,0,1,1,0,0,0,35-44,No HS diploma,Hispanic,Bottom 20%,Bottom 25%,0,1,1,0.0
3495,5286.31315858,12733.1412824,12949.323647199999,12733.1412824,0.0,0.0,0.0,0.0,0.0,720.0,720.0,720.0,0.0,0.0,25,1,1,1,0,7,1,2,1,0,0,0,0,1,1,0,0,0,18-34,No HS diploma,Black/African-American,Bottom 20%,Bottom 25%,1,0,1,0.0
3496,500.32964257799995,479708.667336,282766.533066,479708.667336,1209200.0,883000.0,2092200.0,0.0,555800.0,26639560.0,27195360.0,7286960.0,0.0,1.0,57,4,1,1,1,13,4,1,0,1,1,0,0,5,6,0,1,1,55-64,College degree+,White non-Hispanic,Top 10%,Top 10%,1,0,0,0.0
3497,7857.28851008,29184.619238199997,0.0,32427.354709,0.0,0.0,0.0,0.0,145660.0,248440.0,394100.0,1100.0,12360.0,0.0,62,4,2,2,1,9,3,1,1,0,0,0,0,3,1,0,0,0,55-64,Some college,White non-Hispanic,Bottom 20%,50-74.9%,0,1,1,0.0
3498,9920.6747017,13403.3066132,0.0,11890.03006,0.0,0.0,0.0,0.0,9460.0,71644.0,81104.0,124.0,0.0,0.0,85,6,2,2,0,9,3,2,0,0,0,0,0,2,1,0,0,0,75+,Some college,Black/African-American,Bottom 20%,25-49.9%,0,1,0,0.0
3499,9068.903281199999,444254.75952,399937.37475,444254.75952,0.0,129620.0,129620.0,103600.0,150550.0,235490.0,386040.0,198240.0,270.0,1.0,34,1,1,1,2,14,4,1,1,1,1,0,1,3,6,1,0,1,18-34,College degree+,White non-Hispanic,Top 10%,50-74.9%,1,0,1,0.2331995274781879
3500,46.012902549,3456756.0120200003,0.0,3456756.0120200003,0.0,0.0,0.0,0.0,0.0,128277400.0,128277400.0,76961840.0,0.0,0.0,61,4,1,1,0,13,4,1,1,0,0,0,0,5,6,0,0,0,55-64,College degree+,White non-Hispanic,Top 10%,Top 10%,1,0,1,0.0
3501,4362.2161906,169486.973948,0.0,270227.95591,6500.0,0.0,406500.0,0.0,0.0,2599700.0,2599700.0,1976500.0,0.0,0.0,68,5,1,2,0,14,4,1,1,1,1,0,0,5,5,0,1,1,65-74,College degree+,White non-Hispanic,80-89.9%,Top 10%,0,0,1,0.0
3502,23050.9309532,49721.943888,49721.943888,49721.943888,0.0,45000.0,45000.0,0.0,60000.0,164980.0,224980.0,66080.0,0.0,1.0,23,1,1,2,0,8,2,4,1,1,1,1,0,2,2,0,0,1,18-34,HS diploma/GED,Other,20-39.9%,25-49.9%,0,0,1,0.0
3503,829.540225058,123223.9479,102686.62325,97282.064128,0.0,10000.0,10000.0,115000.0,123980.0,-46198.0,77782.0,18782.0,4000.0,1.0,35,2,1,1,0,13,4,1,1,1,1,0,1,1,4,1,0,1,35-44,College degree+,White non-Hispanic,60-79.9%,Bottom 25%,1,0,1,0.933260149182414
3504,14265.8761988,94904.0581162,25941.883768,94904.0581162,191000.0,0.0,191000.0,0.0,0.0,968600.0,968600.0,380000.0,0.0,0.0,75,6,1,1,0,9,3,1,0,1,1,1,0,4,4,0,1,1,75+,Some college,White non-Hispanic,60-79.9%,75-89.9%,1,0,0,0.0
3505,5422.50348468,348269.78958,291846.19238,348269.78958,520800.0,262400.0,784200.0,0.0,0.0,3164400.0,3164400.0,1327000.0,0.0,1.0,49,3,1,1,2,13,4,4,1,1,1,0,0,5,6,0,1,1,45-54,College degree+,Other,Top 10%,Top 10%,1,0,1,0.0
3506,3642.89460376,556237.22445,301790.581164,378319.13828,387000.0,1102000.0,1489000.0,0.0,340020.0,5309702.0,5649722.0,1619322.0,0.0,1.0,54,3,1,1,1,9,3,1,1,1,1,0,0,5,6,0,1,1,45-54,Some college,White non-Hispanic,Top 10%,Top 10%,1,0,1,0.0
3507,4300.66374782,70691.6332666,65935.621242,70691.6332666,546.0,7000.0,7546.0,295680.0,435580.0,-41320.0,394260.0,31900.0,3900.0,1.0,59,4,1,1,4,8,2,2,1,1,1,1,1,1,3,1,1,1,55-64,HS diploma/GED,Black/African-American,40-59.9%,Bottom 25%,1,0,1,4.182673201012337
3508,947.5570786840001,1818093.6873600003,135113.97796,1621367.7355,30000.0,0.0,30000.0,0.0,2223200.0,21317600.0,23540800.0,4543600.0,0.0,0.0,48,3,1,1,2,12,4,1,1,1,0,0,0,5,6,0,1,1,45-54,College degree+,White non-Hispanic,Top 10%,Top 10%,1,0,1,0.0
3509,2163.7971015,183755.01002,194564.12826,183755.01002,0.0,130600.0,130600.0,0.0,437320.0,300880.0,738200.0,137600.0,3000.0,1.0,43,2,1,1,0,12,4,4,1,1,1,0,0,3,5,0,0,1,35-44,College degree+,Other,80-89.9%,50-74.9%,1,0,1,0.0
3510,10363.750869399999,10333.5170342,0.0,10333.5170342,0.0,0.0,0.0,8000.0,12342.0,-5404.0,6938.0,6938.0,4342.0,0.0,64,4,2,2,0,10,3,1,0,0,0,0,1,1,1,1,0,0,55-64,Some college,White non-Hispanic,Bottom 20%,Bottom 25%,0,1,0,0.7741797854034644
3511,6507.81268202,216182.36472999997,216182.36472999997,216182.36472999997,300000.0,400000.0,700000.0,0.0,39200.0,1347300.0,1386500.0,867000.0,2000.0,1.0,57,4,1,1,1,12,4,1,1,1,1,1,0,4,5,0,1,1,55-64,College degree+,White non-Hispanic,80-89.9%,75-89.9%,1,0,1,0.0
3512,10822.534771999999,20537.3246492,17943.1362724,20537.3246492,0.0,0.0,0.0,0.0,2138.0,419178.0,421316.0,1980.0,258.0,0.0,48,3,1,1,0,8,2,4,1,0,0,0,0,3,1,0,0,0,45-54,HS diploma/GED,Other,Bottom 20%,50-74.9%,1,0,1,0.0
3513,6136.56148694,163433.867734,148084.91984,163433.867734,66000.0,0.0,96000.0,0.0,0.0,1239420.0,1239420.0,706000.0,0.0,0.0,71,5,1,1,1,12,4,1,0,1,1,1,0,4,5,0,1,1,65-74,College degree+,White non-Hispanic,80-89.9%,75-89.9%,1,0,0,0.0
3514,7837.55541146,43668.8376754,39993.737474999994,43668.8376754,0.0,0.0,0.0,0.0,8026.0,8336.0,16362.0,162.0,5000.0,0.0,37,2,2,2,2,7,1,1,1,0,0,0,0,1,2,0,0,0,35-44,No HS diploma,White non-Hispanic,20-39.9%,Bottom 25%,0,1,1,0.0
3515,53.418221666,3385415.83166,324922.09418799996,3385415.83166,98600.0,1144000.0,2438600.0,0.0,0.0,184670960.0,184670960.0,22833800.0,0.0,1.0,75,6,1,1,0,12,4,1,0,1,1,0,0,5,6,0,1,1,75+,College degree+,White non-Hispanic,Top 10%,Top 10%,1,0,0,0.0
3516,2118.09580756,61611.973948,0.0,61611.973948,0.0,0.0,0.0,0.0,0.0,27000.0,27000.0,7000.0,0.0,0.0,71,5,2,2,0,7,1,2,0,0,1,1,0,1,3,0,0,0,65-74,No HS diploma,Black/African-American,40-59.9%,Bottom 25%,0,1,0,0.0
3517,1166.00257504,324057.36473,297250.7515,324057.36473,1058000.0,750000.0,1808000.0,3000.0,172600.0,3855350.0,4027950.0,3024550.0,0.0,1.0,53,3,1,1,1,13,4,1,1,1,1,1,1,5,6,1,1,1,45-54,College degree+,White non-Hispanic,Top 10%,Top 10%,1,0,1,0.009257620182462317
3518,586.29685339,139221.442886,0.0,139221.442886,365000.0,0.0,365000.0,56600.0,181000.0,1592300.0,1773300.0,643600.0,0.0,0.0,65,5,1,1,1,9,3,1,0,1,1,1,1,4,4,1,1,1,65-74,Some college,White non-Hispanic,60-79.9%,75-89.9%,1,0,0,0.4065465694558726
3519,9395.854894400001,103767.5350706,86472.945892,86472.945892,18180.0,6280.0,24460.0,10000.0,20400.0,86960.0,107360.0,59460.0,0.0,1.0,43,2,1,1,2,9,3,1,1,1,1,0,1,2,4,1,1,1,35-44,Some college,White non-Hispanic,60-79.9%,25-49.9%,1,0,1,0.09636925453800488
3520,12235.847311200001,147868.737476,147004.00802,364267.28457,0.0,0.0,0.0,0.0,9190.0,224238.0,233428.0,204568.0,1190.0,0.0,33,1,1,1,3,8,2,1,1,0,0,0,0,3,4,0,0,0,18-34,HS diploma/GED,White non-Hispanic,60-79.9%,50-74.9%,1,0,1,0.0
3521,3985.0191086799996,18375.501001999997,0.0,18375.501001999997,0.0,0.0,0.0,74600.0,102530.0,-102290.0,240.0,240.0,370.0,0.0,65,5,2,2,0,13,4,4,0,0,0,0,1,1,1,1,0,0,65-74,College degree+,Other,Bottom 20%,Bottom 25%,0,1,0,4.059753254721082
3522,1333.4457101799999,149165.83166,144842.18437,149165.83166,491000.0,15000.0,506000.0,0.0,200000.0,1031260.0,1231260.0,847000.0,0.0,1.0,49,3,1,2,0,13,4,1,1,1,1,0,0,4,4,0,1,1,45-54,College degree+,White non-Hispanic,60-79.9%,75-89.9%,0,0,1,0.0
3523,2917.4077658,85392.034068,85392.034068,85392.034068,0.0,0.0,0.0,0.0,1850.0,8826.0,10676.0,2396.0,100.0,0.0,37,2,1,1,2,7,1,3,1,0,0,0,0,1,3,0,0,0,35-44,No HS diploma,Hispanic,40-59.9%,Bottom 25%,1,0,1,0.0
3524,4453.136870920001,954012.77556,348918.336674,370320.39078,107000.0,0.0,107000.0,0.0,285000.0,1129868.0,1414868.0,524048.0,0.0,0.0,55,4,1,1,2,13,4,1,1,1,1,1,0,4,6,0,1,1,55-64,College degree+,White non-Hispanic,Top 10%,75-89.9%,1,0,1,0.0
3525,395.032851286,196293.587172,0.0,196293.587172,651400.0,0.0,651400.0,0.0,2570000.0,9789504.0,12359504.0,6383304.0,0.0,0.0,68,5,1,1,0,9,3,1,0,1,0,0,0,5,5,0,1,1,65-74,Some college,White non-Hispanic,80-89.9%,Top 10%,1,0,0,0.0
3526,2344.9000774,83014.0280562,0.0,151327.65531,414200.0,0.0,414200.0,0.0,20000.0,912957.0,932957.0,648957.0,0.0,0.0,53,3,2,2,0,12,4,1,1,1,1,0,0,4,3,0,1,1,45-54,College degree+,White non-Hispanic,40-59.9%,75-89.9%,0,1,1,0.0
3527,8102.967993820001,162352.955914,135113.97796,162352.955914,0.0,110000.0,110000.0,0.0,177700.0,813300.0,991000.0,494000.0,0.0,1.0,62,4,1,1,0,12,4,1,1,1,1,0,0,4,5,0,0,1,55-64,College degree+,White non-Hispanic,80-89.9%,75-89.9%,1,0,1,0.0
3528,1058.80091772,43020.2905812,0.0,43020.2905812,0.0,0.0,0.0,0.0,600.0,532400.0,533000.0,533000.0,600.0,0.0,65,5,2,2,0,12,4,4,1,0,0,0,0,3,2,0,0,0,65-74,College degree+,Other,20-39.9%,50-74.9%,0,1,1,0.0
3529,1315.15765964,416151.0521,406422.84569,416151.0521,2650000.0,0.0,2650000.0,0.0,1367000.0,5010600.0,6377600.0,3818000.0,0.0,0.0,66,5,1,1,0,12,4,1,0,1,0,0,0,5,6,0,1,1,65-74,College degree+,White non-Hispanic,Top 10%,Top 10%,1,0,0,0.0
3530,3741.6713876000003,1232239.479,0.0,1232239.479,37200.0,382800.0,420000.0,230000.0,541600.0,3745200.0,4286800.0,1822400.0,0.0,1.0,35,2,1,1,2,14,4,1,1,1,1,0,1,5,6,1,1,1,35-44,College degree+,White non-Hispanic,Top 10%,Top 10%,1,0,1,0.18665202983648277
3531,6706.68305414,280604.709422,0.0,280604.709422,356400.0,0.0,439800.0,0.0,0.0,1372660.0,1372660.0,505800.0,0.0,0.2,78,6,1,1,0,9,3,1,0,1,1,1,0,4,6,0,1,1,75+,Some college,White non-Hispanic,Top 10%,75-89.9%,1,0,0,0.0
3532,1734.0096894800001,335515.030058,335515.03005999996,335515.030058,0.0,750000.0,750000.0,0.0,449000.0,2320600.0,2769600.0,1610600.0,0.0,1.0,54,3,1,1,2,13,4,4,1,1,1,1,0,5,6,0,0,1,45-54,College degree+,Other,Top 10%,Top 10%,1,0,1,0.0
3533,3561.47261686,877268.0360719999,216182.36472999997,877268.0360719999,0.0,600000.0,600000.0,0.0,225000.0,7849710.0,8074710.0,2449800.0,0.0,1.0,51,3,1,2,2,12,4,1,1,1,1,0,0,5,6,0,0,1,45-54,College degree+,White non-Hispanic,Top 10%,Top 10%,0,0,1,0.0
3534,8055.66536566,135330.160324,0.0,135330.160324,903500.0,0.0,1238500.0,0.0,52600.0,2607680.0,2660280.0,1631680.0,0.0,1.0,78,6,1,1,0,14,4,1,1,1,1,1,0,5,4,0,1,1,75+,College degree+,White non-Hispanic,60-79.9%,Top 10%,1,0,1,0.0
3535,10582.2541308,24860.971944,0.0,24860.971944,57200.0,0.0,57200.0,0.0,0.0,217838.0,217838.0,58038.0,0.0,0.0,69,5,1,2,0,3,1,1,0,1,1,1,0,2,1,0,1,1,65-74,No HS diploma,White non-Hispanic,Bottom 20%,25-49.9%,0,0,0,0.0
3536,595.984042382,2758486.97396,24212.4248496,2758486.97396,0.0,0.0,367000.0,0.0,3066980.0,257499024.0,260566004.0,8398704.0,0.0,0.0,66,5,1,1,1,11,3,1,0,1,1,0,0,5,6,0,0,1,65-74,Some college,White non-Hispanic,Top 10%,Top 10%,1,0,0,0.0
3537,6902.179788699999,49073.3967936,49289.579158399996,49073.3967936,0.0,2000.0,2000.0,12860.0,16060.0,4140.0,20200.0,3800.0,1700.0,1.0,29,1,2,2,1,12,4,1,1,1,1,0,1,1,2,1,0,1,18-34,College degree+,White non-Hispanic,20-39.9%,Bottom 25%,0,1,1,0.26205644687871216
3538,6417.63086718,19888.7775552,0.0,21618.236473,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,24,1,2,2,0,12,4,2,0,0,0,0,0,1,1,0,0,0,18-34,College degree+,Black/African-American,Bottom 20%,Bottom 25%,0,1,0,0.0
3539,7900.229557299999,1136470.6913800002,1131282.3146199998,1136470.6913800002,500000.0,130000.0,630000.0,0.0,459020.0,4011880.0,4470900.0,2986100.0,0.0,1.0,64,4,1,1,0,12,4,1,1,1,1,0,0,5,6,0,1,1,55-64,College degree+,White non-Hispanic,Top 10%,Top 10%,1,0,1,0.0
3540,2122.2624407,356700.9018,345891.78357,194564.12826,0.0,1380.0,1380.0,0.0,100.0,780310.0,780410.0,751610.0,100.0,1.0,31,1,1,1,0,14,4,4,1,1,1,1,0,4,6,0,0,1,18-34,College degree+,Other,Top 10%,75-89.9%,1,0,1,0.0
3541,3103.64020356,40642.2845694,5404.5591182,40642.2845694,0.0,0.0,0.0,0.0,246200.0,844600.0,1090800.0,2500.0,0.0,0.0,54,3,1,1,3,3,1,3,0,0,0,0,0,4,2,0,0,0,45-54,No HS diploma,Hispanic,20-39.9%,75-89.9%,1,0,0,0.0
3542,5687.62463036,26590.430862,10809.118236,26590.430862,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,33,1,2,2,2,6,1,3,1,0,0,0,0,1,1,0,0,0,18-34,No HS diploma,Hispanic,Bottom 20%,Bottom 25%,0,1,1,0.0
3543,547.265586304,2558734.46894,0.0,1642121.24248,1143400.0,0.0,1143400.0,0.0,10831160.0,91271866.0,102103026.0,59284826.0,5960.0,0.0,74,5,1,1,1,13,4,1,1,1,0,0,0,5,6,0,1,1,65-74,College degree+,White non-Hispanic,Top 10%,Top 10%,1,0,1,0.0
3544,21526.1673632,42155.561122,0.0,85392.034068,0.0,0.0,0.0,0.0,64600.0,14222.0,78822.0,22.0,12200.0,0.0,71,5,1,1,1,9,3,1,1,0,1,1,0,1,2,0,0,0,65-74,Some college,White non-Hispanic,20-39.9%,Bottom 25%,1,0,1,0.0
3545,8112.38046646,149598.196392,138356.71343,149598.196392,0.0,20000.0,20000.0,0.0,220000.0,197740.0,417740.0,58340.0,20000.0,1.0,39,2,1,2,0,8,2,1,1,1,1,0,0,3,4,0,0,1,35-44,HS diploma/GED,White non-Hispanic,60-79.9%,50-74.9%,0,0,1,0.0
3546,3184.11690354,513433.11623,513433.11623,216182.36472999997,0.0,156400.0,156400.0,0.0,2280.0,1332860.0,1335140.0,372540.0,0.0,1.0,41,2,1,1,3,8,2,3,1,1,1,0,0,4,6,0,0,1,35-44,HS diploma/GED,Hispanic,Top 10%,75-89.9%,1,0,1,0.0
3547,2952.5156249399997,775013.77756,486410.32063999993,540455.91182,400000.0,400000.0,800000.0,0.0,150000.0,3881000.0,4031000.0,2795000.0,0.0,1.0,62,4,1,1,0,12,4,1,1,1,1,0,0,5,6,0,1,1,55-64,College degree+,White non-Hispanic,Top 10%,Top 10%,1,0,1,0.0
3548,1150.82219144,232396.04207999998,232396.04207999998,540455.91182,320000.0,0.0,320000.0,0.0,1307000.0,2511200.0,3818200.0,1880000.0,7000.0,0.0,38,2,1,1,2,13,4,4,1,1,0,0,0,5,5,0,1,1,35-44,College degree+,Other,80-89.9%,Top 10%,1,0,1,0.0
3549,996.8435637999999,143328.907816,143545.09018,143328.907816,0.0,67200.0,67200.0,0.0,0.0,94420.0,94420.0,78200.0,0.0,1.0,36,2,1,1,1,13,4,4,1,1,1,0,0,2,5,0,0,1,35-44,College degree+,Other,80-89.9%,25-49.9%,1,0,1,0.0
3550,166.39106193,3439461.42284,680974.4489,2161823.6473,1685000.0,0.0,1685000.0,0.0,0.0,18985900.0,18985900.0,8083000.0,0.0,0.0,48,3,1,1,1,14,4,1,1,1,0,0,0,5,6,0,1,1,45-54,College degree+,White non-Hispanic,Top 10%,Top 10%,1,0,1,0.0
3551,2456.9958581399997,13835.6713424,0.0,13835.6713424,0.0,0.0,0.0,0.0,0.0,230.0,230.0,230.0,0.0,0.0,57,4,2,2,0,5,1,2,0,0,0,0,0,1,1,0,0,0,55-64,No HS diploma,Black/African-American,Bottom 20%,Bottom 25%,0,1,0,0.0
3552,1160.123,726372.7454919999,209048.346692,726372.7454919999,710000.0,70000.0,780000.0,0.0,788000.0,5429800.0,6217800.0,1932000.0,8000.0,1.0,51,3,1,1,1,12,4,1,1,1,1,0,0,5,6,0,1,1,45-54,College degree+,White non-Hispanic,Top 10%,Top 10%,1,0,1,0.0
3553,18913.7570288,108091.18236,0.0,108091.18236,0.0,0.0,0.0,0.0,196700.0,278140.0,474840.0,24000.0,1700.0,0.0,53,3,1,1,1,8,2,1,1,0,0,0,0,3,4,0,0,0,45-54,HS diploma/GED,White non-Hispanic,60-79.9%,50-74.9%,1,0,1,0.0
3554,2472.6718736000003,91012.775551,0.0,91012.775551,426200.0,0.0,426200.0,0.0,0.0,1524940.0,1524940.0,607660.0,0.0,0.0,76,6,1,1,0,13,4,4,0,1,1,1,0,4,3,0,1,1,75+,College degree+,Other,40-59.9%,75-89.9%,1,0,0,0.0
3555,1063.2009452400002,60531.062124000004,60531.062124000004,60531.062124000004,0.0,0.0,0.0,0.0,153340.0,312800.0,466140.0,8000.0,4000.0,0.0,58,4,2,2,0,10,3,4,1,0,0,0,0,3,3,0,0,0,55-64,Some college,Other,40-59.9%,50-74.9%,0,1,1,0.0
3556,2453.52070068,130574.148296,14268.036071999999,130574.148296,475000.0,0.0,475000.0,0.0,728000.0,2547860.0,3275860.0,1932400.0,0.0,0.0,68,5,1,1,0,12,4,1,0,1,1,1,0,5,4,0,1,1,65-74,College degree+,White non-Hispanic,60-79.9%,Top 10%,1,0,0,0.0
3557,8729.555590799999,139869.989978,85392.034068,139869.989978,40800.0,15020.0,55820.0,79000.0,169040.0,754260.0,923300.0,152300.0,12440.0,1.0,54,3,2,2,0,13,4,1,1,1,1,1,1,4,4,1,1,1,45-54,College degree+,White non-Hispanic,60-79.9%,75-89.9%,0,1,1,0.5648102213521702
3558,11509.8757314,40426.1022046,0.0,40426.1022046,0.0,0.0,0.0,0.0,82800.0,140000.0,222800.0,8200.0,1800.0,0.0,62,4,2,2,1,10,3,1,0,0,1,1,0,2,2,0,0,0,55-64,Some college,White non-Hispanic,20-39.9%,25-49.9%,0,1,0,0.0
3559,45.2520304092,79771.2925852,0.0,1160683.11622,2142000.0,0.0,2142000.0,0.0,0.0,709003134.0,709003134.0,165014200.0,0.0,0.0,77,6,1,1,0,12,4,1,1,1,0,0,0,5,3,0,1,1,75+,College degree+,White non-Hispanic,40-59.9%,Top 10%,1,0,1,0.0
3560,569.899523358,341135.771542,302655.31062,302655.31062,3000.0,0.0,3000.0,0.0,212000.0,1922400.0,2134400.0,1077000.0,0.0,0.0,63,4,1,1,1,12,4,1,1,1,1,1,0,4,6,0,1,1,55-64,College degree+,White non-Hispanic,Top 10%,75-89.9%,1,0,1,0.0
